filename,A,R,sdvig,polojenie
interf_62702.png,6.0,15.5,20,-40.0
interf_62703.png,6.0,15.5,20,-37.5
interf_62704.png,6.0,15.5,20,-35.0
interf_62705.png,6.0,15.5,20,-32.5
interf_62706.png,6.0,15.5,20,-30.0
interf_62707.png,6.0,15.5,20,-27.5
interf_62708.png,6.0,15.5,20,-25.0
interf_62711.png,6.0,15.5,20,-17.5
interf_62712.png,6.0,15.5,20,-15.0
interf_62713.png,6.0,15.5,20,-12.5
interf_62714.png,6.0,15.5,20,-10.0
interf_62715.png,6.0,15.5,20,-7.5
interf_62716.png,6.0,15.5,20,-5.0
interf_62717.png,6.0,15.5,20,-2.5
interf_62718.png,6.0,15.5,20,0.0
interf_62721.png,6.0,15.5,20,7.5
interf_62722.png,6.0,15.5,20,10.0
interf_62723.png,6.0,15.5,20,12.5
interf_62724.png,6.0,15.5,20,15.0
interf_62725.png,6.0,15.5,20,17.5
interf_62726.png,6.0,15.5,20,20.0
interf_62727.png,6.0,15.5,20,22.5
interf_62728.png,6.0,15.5,20,25.0
interf_62731.png,6.0,15.5,20,32.5
interf_62732.png,6.0,15.5,20,35.0
interf_62733.png,6.0,15.5,20,37.5
interf_62734.png,6.0,15.5,20,40.0
interf_62735.png,6.0,15.5,20,42.5
interf_62736.png,6.0,15.5,20,45.0
interf_62737.png,6.0,15.5,20,47.5
interf_62738.png,6.0,15.5,20,50.0
interf_62741.png,6.0,15.5,30,-45.0
interf_62742.png,6.0,15.5,30,-42.5
interf_62743.png,6.0,15.5,30,-40.0
interf_62744.png,6.0,15.5,30,-37.5
interf_62745.png,6.0,15.5,30,-35.0
interf_62746.png,6.0,15.5,30,-32.5
interf_62747.png,6.0,15.5,30,-30.0
interf_62748.png,6.0,15.5,30,-27.5
interf_62751.png,6.0,15.5,30,-20.0
interf_62752.png,6.0,15.5,30,-17.5
interf_62753.png,6.0,15.5,30,-15.0
interf_62754.png,6.0,15.5,30,-12.5
interf_62755.png,6.0,15.5,30,-10.0
interf_62756.png,6.0,15.5,30,-7.5
interf_62757.png,6.0,15.5,30,-5.0
interf_62758.png,6.0,15.5,30,-2.5
interf_62761.png,6.0,15.5,30,5.0
interf_62762.png,6.0,15.5,30,7.5
interf_62763.png,6.0,15.5,30,10.0
interf_62764.png,6.0,15.5,30,12.5
interf_62765.png,6.0,15.5,30,15.0
interf_62766.png,6.0,15.5,30,17.5
interf_62767.png,6.0,15.5,30,20.0
interf_62768.png,6.0,15.5,30,22.5
interf_62771.png,6.0,15.5,30,30.0
interf_62772.png,6.0,15.5,30,32.5
interf_62773.png,6.0,15.5,30,35.0
interf_62774.png,6.0,15.5,30,37.5
interf_62775.png,6.0,15.5,30,40.0
interf_62776.png,6.0,15.5,30,42.5
interf_62777.png,6.0,15.5,30,45.0
interf_62778.png,6.0,15.5,30,47.5
interf_62781.png,6.0,15.5,40,-47.5
interf_62782.png,6.0,15.5,40,-45.0
interf_62783.png,6.0,15.5,40,-42.5
interf_62784.png,6.0,15.5,40,-40.0
interf_62785.png,6.0,15.5,40,-37.5
interf_62786.png,6.0,15.5,40,-35.0
interf_62787.png,6.0,15.5,40,-32.5
interf_62788.png,6.0,15.5,40,-30.0
interf_62791.png,6.0,15.5,40,-22.5
interf_62792.png,6.0,15.5,40,-20.0
interf_62793.png,6.0,15.5,40,-17.5
interf_62794.png,6.0,15.5,40,-15.0
interf_62795.png,6.0,15.5,40,-12.5
interf_62796.png,6.0,15.5,40,-10.0
interf_62797.png,6.0,15.5,40,-7.5
interf_62798.png,6.0,15.5,40,-5.0
interf_62801.png,6.0,15.5,40,2.5
interf_62802.png,6.0,15.5,40,5.0
interf_62803.png,6.0,15.5,40,7.5
interf_62804.png,6.0,15.5,40,10.0
interf_62805.png,6.0,15.5,40,12.5
interf_62806.png,6.0,15.5,40,15.0
interf_62807.png,6.0,15.5,40,17.5
interf_62808.png,6.0,15.5,40,20.0
interf_62811.png,6.0,15.5,40,27.5
interf_62812.png,6.0,15.5,40,30.0
interf_62813.png,6.0,15.5,40,32.5
interf_62814.png,6.0,15.5,40,35.0
interf_62815.png,6.0,15.5,40,37.5
interf_62816.png,6.0,15.5,40,40.0
interf_62817.png,6.0,15.5,40,42.5
interf_62818.png,6.0,15.5,40,45.0
interf_62821.png,6.0,15.5,50,-50.0
interf_62822.png,6.0,15.5,50,-47.5
interf_62823.png,6.0,15.5,50,-45.0
interf_62824.png,6.0,15.5,50,-42.5
interf_62825.png,6.0,15.5,50,-40.0
interf_62826.png,6.0,15.5,50,-37.5
interf_62827.png,6.0,15.5,50,-35.0
interf_62828.png,6.0,15.5,50,-32.5
interf_62831.png,6.0,15.5,50,-25.0
interf_62832.png,6.0,15.5,50,-22.5
interf_62833.png,6.0,15.5,50,-20.0
interf_62834.png,6.0,15.5,50,-17.5
interf_62835.png,6.0,15.5,50,-15.0
interf_62836.png,6.0,15.5,50,-12.5
interf_62837.png,6.0,15.5,50,-10.0
interf_62838.png,6.0,15.5,50,-7.5
interf_62841.png,6.0,15.5,50,0.0
interf_62842.png,6.0,15.5,50,2.5
interf_62843.png,6.0,15.5,50,5.0
interf_62844.png,6.0,15.5,50,7.5
interf_62845.png,6.0,15.5,50,10.0
interf_62846.png,6.0,15.5,50,12.5
interf_62847.png,6.0,15.5,50,15.0
interf_62848.png,6.0,15.5,50,17.5
interf_62851.png,6.0,15.5,50,25.0
interf_62852.png,6.0,15.5,50,27.5
interf_62853.png,6.0,15.5,50,30.0
interf_62854.png,6.0,15.5,50,32.5
interf_62855.png,6.0,15.5,50,35.0
interf_62856.png,6.0,15.5,50,37.5
interf_62857.png,6.0,15.5,50,40.0
interf_62858.png,6.0,15.5,50,42.5
interf_62861.png,6.0,15.5,50,50.0
interf_62862.png,6.0,15.5,60,-50.0
interf_62863.png,6.0,15.5,60,-47.5
interf_62864.png,6.5,7.5,20,-50.0
interf_62865.png,6.5,7.5,20,-47.5
interf_62866.png,6.5,7.5,20,-45.0
interf_62867.png,6.5,7.5,20,-42.5
interf_62868.png,6.5,7.5,20,-40.0
interf_62871.png,6.5,7.5,20,-32.5
interf_62872.png,6.5,7.5,20,-30.0
interf_62873.png,6.5,7.5,20,-27.5
interf_62874.png,6.5,7.5,20,-25.0
interf_62875.png,6.5,7.5,20,-22.5
interf_62876.png,6.5,7.5,20,-20.0
interf_62877.png,6.5,7.5,20,-17.5
interf_62878.png,6.5,7.5,20,-15.0
interf_62881.png,6.5,7.5,20,-7.5
interf_62882.png,6.5,7.5,20,-5.0
interf_62883.png,6.5,7.5,20,-2.5
interf_62884.png,6.5,7.5,20,0.0
interf_62885.png,6.5,7.5,20,2.5
interf_62886.png,6.5,7.5,20,5.0
interf_62887.png,6.5,7.5,20,7.5
interf_62888.png,6.5,7.5,20,10.0
interf_62891.png,6.5,7.5,20,17.5
interf_62892.png,6.5,7.5,20,20.0
interf_62893.png,6.5,7.5,20,22.5
interf_62894.png,6.5,7.5,20,25.0
interf_62895.png,6.5,7.5,20,27.5
interf_62896.png,6.5,7.5,20,30.0
interf_62897.png,6.5,7.5,20,32.5
interf_62898.png,6.5,7.5,20,35.0
interf_62901.png,6.5,7.5,20,42.5
interf_62902.png,6.5,7.5,20,45.0
interf_62903.png,6.5,7.5,20,47.5
interf_62904.png,6.5,7.5,20,50.0
interf_62905.png,6.5,7.5,30,-50.0
interf_62906.png,6.5,7.5,30,-47.5
interf_62907.png,6.5,7.5,30,-45.0
interf_62908.png,6.5,7.5,30,-42.5
interf_62911.png,6.5,7.5,30,-35.0
interf_62912.png,6.5,7.5,30,-32.5
interf_62913.png,6.5,7.5,30,-30.0
interf_62914.png,6.5,7.5,30,-27.5
interf_62915.png,6.5,7.5,30,-25.0
interf_62916.png,6.5,7.5,30,-22.5
interf_62917.png,6.5,7.5,30,-20.0
interf_62918.png,6.5,7.5,30,-17.5
interf_62921.png,6.5,7.5,30,-10.0
interf_62922.png,6.5,7.5,30,-7.5
interf_62923.png,6.5,7.5,30,-5.0
interf_62924.png,6.5,7.5,30,-2.5
interf_62925.png,6.5,7.5,30,0.0
interf_62926.png,6.5,7.5,30,2.5
interf_62927.png,6.5,7.5,30,5.0
interf_62928.png,6.5,7.5,30,7.5
interf_62931.png,6.5,7.5,30,15.0
interf_62932.png,6.5,7.5,30,17.5
interf_62933.png,6.5,7.5,30,20.0
interf_62934.png,6.5,7.5,30,22.5
interf_62935.png,6.5,7.5,30,25.0
interf_62936.png,6.5,7.5,30,27.5
interf_62937.png,6.5,7.5,30,30.0
interf_62938.png,6.5,7.5,30,32.5
interf_62941.png,6.5,7.5,30,40.0
interf_62942.png,6.5,7.5,30,42.5
interf_62943.png,6.5,7.5,30,45.0
interf_62944.png,6.5,7.5,30,47.5
interf_62945.png,6.5,7.5,30,50.0
interf_62946.png,6.5,7.5,40,-50.0
interf_62947.png,6.5,7.5,40,-47.5
interf_62948.png,6.5,7.5,40,-45.0
interf_62951.png,6.5,7.5,40,-37.5
interf_62952.png,6.5,7.5,40,-35.0
interf_62953.png,6.5,7.5,40,-32.5
interf_62954.png,6.5,7.5,40,-30.0
interf_62955.png,6.5,7.5,40,-27.5
interf_62956.png,6.5,7.5,40,-25.0
interf_62957.png,6.5,7.5,40,-22.5
interf_62958.png,6.5,7.5,40,-20.0
interf_62961.png,6.5,7.5,40,-12.5
interf_62962.png,6.5,7.5,40,-10.0
interf_62963.png,6.5,7.5,40,-7.5
interf_62964.png,6.5,7.5,40,-5.0
interf_62965.png,6.5,7.5,40,-2.5
interf_62966.png,6.5,7.5,40,0.0
interf_62967.png,6.5,7.5,40,2.5
interf_62968.png,6.5,7.5,40,5.0
interf_62971.png,6.5,7.5,40,12.5
interf_62972.png,6.5,7.5,40,15.0
interf_62973.png,6.5,7.5,40,17.5
interf_62974.png,6.5,7.5,40,20.0
interf_62975.png,6.5,7.5,40,22.5
interf_62976.png,6.5,7.5,40,25.0
interf_62977.png,6.5,7.5,40,27.5
interf_62978.png,6.5,7.5,40,30.0
interf_62981.png,6.5,7.5,40,37.5
interf_62982.png,6.5,7.5,40,40.0
interf_62983.png,6.5,7.5,40,42.5
interf_62984.png,6.5,7.5,40,45.0
interf_62985.png,6.5,7.5,40,47.5
interf_62986.png,6.5,7.5,40,50.0
interf_62987.png,6.5,7.5,50,-50.0
interf_62988.png,6.5,7.5,50,-47.5
interf_62991.png,6.5,7.5,50,-40.0
interf_62992.png,6.5,7.5,50,-37.5
interf_62993.png,6.5,7.5,50,-35.0
interf_62994.png,6.5,7.5,50,-32.5
interf_62995.png,6.5,7.5,50,-30.0
interf_62996.png,6.5,7.5,50,-27.5
interf_62997.png,6.5,7.5,50,-25.0
interf_62998.png,6.5,7.5,50,-22.5
interf_63001.png,6.5,7.5,50,-15.0
interf_63002.png,6.5,7.5,50,-12.5
interf_63003.png,6.5,7.5,50,-10.0
interf_63004.png,6.5,7.5,50,-7.5
interf_63005.png,6.5,7.5,50,-5.0
interf_63006.png,6.5,7.5,50,-2.5
interf_63007.png,6.5,7.5,50,0.0
interf_63008.png,6.5,7.5,50,2.5
interf_63011.png,6.5,7.5,50,10.0
interf_63012.png,6.5,7.5,50,12.5
interf_63013.png,6.5,7.5,50,15.0
interf_63014.png,6.5,7.5,50,17.5
interf_63015.png,6.5,7.5,50,20.0
interf_63016.png,6.5,7.5,50,22.5
interf_63017.png,6.5,7.5,50,25.0
interf_63018.png,6.5,7.5,50,27.5
interf_63021.png,6.5,7.5,50,35.0
interf_63022.png,6.5,7.5,50,37.5
interf_63023.png,6.5,7.5,50,40.0
interf_63024.png,6.5,7.5,50,42.5
interf_63025.png,6.5,7.5,50,45.0
interf_63026.png,6.5,7.5,50,47.5
interf_63027.png,6.5,7.5,50,50.0
interf_63028.png,6.5,7.5,60,-50.0
interf_63031.png,6.5,7.5,60,-42.5
interf_63032.png,6.5,7.5,60,-40.0
interf_63033.png,6.5,7.5,60,-37.5
interf_63034.png,6.5,7.5,60,-35.0
interf_63035.png,6.5,7.5,60,-32.5
interf_63036.png,6.5,7.5,60,-30.0
interf_63037.png,6.5,7.5,60,-27.5
interf_63038.png,6.5,7.5,60,-25.0
interf_63041.png,6.5,7.5,60,-17.5
interf_63042.png,6.5,7.5,60,-15.0
interf_63043.png,6.5,7.5,60,-12.5
interf_63044.png,6.5,7.5,60,-10.0
interf_63045.png,6.5,7.5,60,-7.5
interf_63046.png,6.5,7.5,60,-5.0
interf_63047.png,6.5,7.5,60,-2.5
interf_63048.png,6.5,7.5,60,0.0
interf_63051.png,6.5,7.5,60,7.5
interf_63052.png,6.5,7.5,60,10.0
interf_63053.png,6.5,7.5,60,12.5
interf_63054.png,6.5,7.5,60,15.0
interf_63055.png,6.5,7.5,60,17.5
interf_63056.png,6.5,7.5,60,20.0
interf_63057.png,6.5,7.5,60,22.5
interf_63058.png,6.5,7.5,60,25.0
interf_63061.png,6.5,7.5,60,32.5
interf_63062.png,6.5,7.5,60,35.0
interf_63063.png,6.5,7.5,60,37.5
interf_63064.png,6.5,7.5,60,40.0
interf_63065.png,6.5,7.5,60,42.5
interf_63066.png,6.5,7.5,60,45.0
interf_63067.png,6.5,7.5,60,47.5
interf_63068.png,6.5,7.5,60,50.0
interf_63071.png,6.5,7.5,70,-45.0
interf_63072.png,6.5,7.5,70,-42.5
interf_63073.png,6.5,7.5,70,-40.0
interf_63074.png,6.5,7.5,70,-37.5
interf_63075.png,6.5,7.5,70,-35.0
interf_63076.png,6.5,7.5,70,-32.5
interf_63077.png,6.5,7.5,70,-30.0
interf_63078.png,6.5,7.5,70,-27.5
interf_63081.png,6.5,7.5,70,-20.0
interf_63082.png,6.5,7.5,70,-17.5
interf_63083.png,6.5,7.5,70,-15.0
interf_63084.png,6.5,7.5,70,-12.5
interf_63085.png,6.5,7.5,70,-10.0
interf_63086.png,6.5,7.5,70,-7.5
interf_63087.png,6.5,7.5,70,-5.0
interf_63088.png,6.5,7.5,70,-2.5
interf_63091.png,6.5,7.5,70,5.0
interf_63092.png,6.5,7.5,70,7.5
interf_63093.png,6.5,7.5,70,10.0
interf_63094.png,6.5,7.5,70,12.5
interf_63095.png,6.5,7.5,70,15.0
interf_63096.png,6.5,7.5,70,17.5
interf_63097.png,6.5,7.5,70,20.0
interf_63098.png,6.5,7.5,70,22.5
interf_63101.png,6.5,7.5,70,30.0
interf_63102.png,6.5,7.5,70,32.5
interf_63103.png,6.5,7.5,70,35.0
interf_63104.png,6.5,7.5,70,37.5
interf_63105.png,6.5,7.5,70,40.0
interf_63106.png,6.5,7.5,70,42.5
interf_63107.png,6.5,7.5,70,45.0
interf_63108.png,6.5,7.5,70,47.5
interf_63111.png,6.5,7.5,80,-47.5
interf_63112.png,6.5,7.5,80,-45.0
interf_63113.png,6.5,7.5,80,-42.5
interf_63114.png,6.5,7.5,80,-40.0
interf_63115.png,6.5,7.5,80,-37.5
interf_63116.png,6.5,7.5,80,-35.0
interf_63117.png,6.5,7.5,80,-32.5
interf_63118.png,6.5,7.5,80,-30.0
interf_63121.png,6.5,7.5,80,-22.5
interf_63122.png,6.5,7.5,80,-20.0
interf_63123.png,6.5,7.5,80,-17.5
interf_63124.png,6.5,7.5,80,-15.0
interf_63125.png,6.5,7.5,80,-12.5
interf_63126.png,6.5,7.5,80,-10.0
interf_63127.png,6.5,7.5,80,-7.5
interf_63128.png,6.5,7.5,80,-5.0
interf_63131.png,6.5,7.5,80,2.5
interf_63132.png,6.5,7.5,80,5.0
interf_63133.png,6.5,7.5,80,7.5
interf_63134.png,6.5,7.5,80,10.0
interf_63135.png,6.5,7.5,80,12.5
interf_63136.png,6.5,7.5,80,15.0
interf_63137.png,6.5,7.5,80,17.5
interf_63138.png,6.5,7.5,80,20.0
interf_63141.png,6.5,7.5,80,27.5
interf_63142.png,6.5,7.5,80,30.0
interf_63143.png,6.5,7.5,80,32.5
interf_63144.png,6.5,7.5,80,35.0
interf_63145.png,6.5,7.5,80,37.5
interf_63146.png,6.5,7.5,80,40.0
interf_63147.png,6.5,7.5,80,42.5
interf_63148.png,6.5,7.5,80,45.0
interf_63151.png,6.5,7.5,90,-50.0
interf_63152.png,6.5,7.5,90,-47.5
interf_63153.png,6.5,7.5,90,-45.0
interf_63154.png,6.5,7.5,90,-42.5
interf_63155.png,6.5,7.5,90,-40.0
interf_63156.png,6.5,7.5,90,-37.5
interf_63157.png,6.5,7.5,90,-35.0
interf_63158.png,6.5,7.5,90,-32.5
interf_63161.png,6.5,7.5,90,-25.0
interf_63162.png,6.5,7.5,90,-22.5
interf_63163.png,6.5,7.5,90,-20.0
interf_63164.png,6.5,7.5,90,-17.5
interf_63165.png,6.5,7.5,90,-15.0
interf_63166.png,6.5,7.5,90,-12.5
interf_63167.png,6.5,7.5,90,-10.0
interf_63168.png,6.5,7.5,90,-7.5
interf_63171.png,6.5,7.5,90,0.0
interf_63172.png,6.5,7.5,90,2.5
interf_63173.png,6.5,7.5,90,5.0
interf_63174.png,6.5,7.5,90,7.5
interf_63175.png,6.5,7.5,90,10.0
interf_63176.png,6.5,7.5,90,12.5
interf_63177.png,6.5,7.5,90,15.0
interf_63178.png,6.5,7.5,90,17.5
interf_63181.png,6.5,7.5,90,25.0
interf_63182.png,6.5,7.5,90,27.5
interf_63183.png,6.5,7.5,90,30.0
interf_63184.png,6.5,7.5,90,32.5
interf_63185.png,6.5,7.5,90,35.0
interf_63186.png,6.5,7.5,90,37.5
interf_63187.png,6.5,7.5,90,40.0
interf_63188.png,6.5,7.5,90,42.5
interf_63191.png,6.5,7.5,90,50.0
interf_63192.png,6.5,7.5,100,-50.0
interf_63193.png,6.5,7.5,100,-47.5
interf_63194.png,6.5,7.5,100,-45.0
interf_63195.png,6.5,7.5,100,-42.5
interf_63196.png,6.5,7.5,100,-40.0
interf_63197.png,6.5,7.5,100,-37.5
interf_63198.png,6.5,7.5,100,-35.0
interf_63201.png,6.5,7.5,100,-27.5
interf_63202.png,6.5,7.5,100,-25.0
interf_63203.png,6.5,7.5,100,-22.5
interf_63204.png,6.5,7.5,100,-20.0
interf_63205.png,6.5,7.5,100,-17.5
interf_63206.png,6.5,7.5,100,-15.0
interf_63207.png,6.5,7.5,100,-12.5
interf_63208.png,6.5,7.5,100,-10.0
interf_63211.png,6.5,7.5,100,-2.5
interf_63212.png,6.5,7.5,100,0.0
interf_63213.png,6.5,7.5,100,2.5
interf_63214.png,6.5,7.5,100,5.0
interf_63215.png,6.5,7.5,100,7.5
interf_63216.png,6.5,7.5,100,10.0
interf_63217.png,6.5,7.5,100,12.5
interf_63218.png,6.5,7.5,100,15.0
interf_63221.png,6.5,7.5,100,22.5
interf_63222.png,6.5,7.5,100,25.0
interf_63223.png,6.5,7.5,100,27.5
interf_63224.png,6.5,7.5,100,30.0
interf_63225.png,6.5,7.5,100,32.5
interf_63226.png,6.5,7.5,100,35.0
interf_63227.png,6.5,7.5,100,37.5
interf_63228.png,6.5,7.5,100,40.0
interf_63231.png,6.5,7.5,100,47.5
interf_63232.png,6.5,7.5,100,50.0
interf_63233.png,6.5,7.5,110,-50.0
interf_63234.png,6.5,7.5,110,-47.5
interf_63235.png,6.5,7.5,110,-45.0
interf_63236.png,6.5,7.5,110,-42.5
interf_63237.png,6.5,7.5,110,-40.0
interf_63238.png,6.5,7.5,110,-37.5
interf_63241.png,6.5,7.5,110,-30.0
interf_63242.png,6.5,7.5,110,-27.5
interf_63243.png,6.5,7.5,110,-25.0
interf_63244.png,6.5,7.5,110,-22.5
interf_63245.png,6.5,7.5,110,-20.0
interf_63246.png,6.5,7.5,110,-17.5
interf_63247.png,6.5,7.5,110,-15.0
interf_63248.png,6.5,7.5,110,-12.5
interf_63251.png,6.5,7.5,110,-5.0
interf_63252.png,6.5,7.5,110,-2.5
interf_63253.png,6.5,7.5,110,0.0
interf_63254.png,6.5,7.5,110,2.5
interf_63255.png,6.5,7.5,110,5.0
interf_63256.png,6.5,7.5,110,7.5
interf_63257.png,6.5,7.5,110,10.0
interf_63258.png,6.5,7.5,110,12.5
interf_63261.png,6.5,7.5,110,20.0
interf_63262.png,6.5,7.5,110,22.5
interf_63263.png,6.5,7.5,110,25.0
interf_63264.png,6.5,7.5,110,27.5
interf_63265.png,6.5,7.5,110,30.0
interf_63266.png,6.5,7.5,110,32.5
interf_63267.png,6.5,7.5,110,35.0
interf_63268.png,6.5,7.5,110,37.5
interf_63271.png,6.5,7.5,110,45.0
interf_63272.png,6.5,7.5,110,47.5
interf_63273.png,6.5,7.5,110,50.0
interf_63274.png,6.5,7.5,120,-50.0
interf_63275.png,6.5,7.5,120,-47.5
interf_63276.png,6.5,7.5,120,-45.0
interf_63277.png,6.5,7.5,120,-42.5
interf_63278.png,6.5,7.5,120,-40.0
interf_63281.png,6.5,7.5,120,-32.5
interf_63282.png,6.5,7.5,120,-30.0
interf_63283.png,6.5,7.5,120,-27.5
interf_63284.png,6.5,7.5,120,-25.0
interf_63285.png,6.5,7.5,120,-22.5
interf_63286.png,6.5,7.5,120,-20.0
interf_63287.png,6.5,7.5,120,-17.5
interf_63288.png,6.5,7.5,120,-15.0
interf_63291.png,6.5,7.5,120,-7.5
interf_63292.png,6.5,7.5,120,-5.0
interf_63293.png,6.5,7.5,120,-2.5
interf_63294.png,6.5,7.5,120,0.0
interf_63295.png,6.5,7.5,120,2.5
interf_63296.png,6.5,7.5,120,5.0
interf_63297.png,6.5,7.5,120,7.5
interf_63298.png,6.5,7.5,120,10.0
interf_63301.png,6.5,7.5,120,17.5
interf_63302.png,6.5,7.5,120,20.0
interf_63303.png,6.5,7.5,120,22.5
interf_63304.png,6.5,7.5,120,25.0
interf_63305.png,6.5,7.5,120,27.5
interf_63306.png,6.5,7.5,120,30.0
interf_63307.png,6.5,7.5,120,32.5
interf_63308.png,6.5,7.5,120,35.0
interf_63311.png,6.5,7.5,120,42.5
interf_63312.png,6.5,7.5,120,45.0
interf_63313.png,6.5,7.5,120,47.5
interf_63314.png,6.5,7.5,120,50.0
interf_63315.png,6.5,7.5,130,-50.0
interf_63316.png,6.5,7.5,130,-47.5
interf_63317.png,6.5,7.5,130,-45.0
interf_63318.png,6.5,7.5,130,-42.5
interf_63321.png,6.5,7.5,130,-35.0
interf_63322.png,6.5,7.5,130,-32.5
interf_63323.png,6.5,7.5,130,-30.0
interf_63324.png,6.5,7.5,130,-27.5
interf_63325.png,6.5,7.5,130,-25.0
interf_63326.png,6.5,7.5,130,-22.5
interf_63327.png,6.5,7.5,130,-20.0
interf_63328.png,6.5,7.5,130,-17.5
interf_63331.png,6.5,7.5,130,-10.0
interf_63332.png,6.5,7.5,130,-7.5
interf_63333.png,6.5,7.5,130,-5.0
interf_63334.png,6.5,7.5,130,-2.5
interf_63335.png,6.5,7.5,130,0.0
interf_63336.png,6.5,7.5,130,2.5
interf_63337.png,6.5,7.5,130,5.0
interf_63338.png,6.5,7.5,130,7.5
interf_63341.png,6.5,7.5,130,15.0
interf_63342.png,6.5,7.5,130,17.5
interf_63343.png,6.5,7.5,130,20.0
interf_63344.png,6.5,7.5,130,22.5
interf_63345.png,6.5,7.5,130,25.0
interf_63346.png,6.5,7.5,130,27.5
interf_63347.png,6.5,7.5,130,30.0
interf_63348.png,6.5,7.5,130,32.5
interf_63351.png,6.5,7.5,130,40.0
interf_63352.png,6.5,7.5,130,42.5
interf_63353.png,6.5,7.5,130,45.0
interf_63354.png,6.5,7.5,130,47.5
interf_63355.png,6.5,7.5,130,50.0
interf_63356.png,6.5,8.0,20,-50.0
interf_63357.png,6.5,8.0,20,-47.5
interf_63358.png,6.5,8.0,20,-45.0
interf_63361.png,6.5,8.0,20,-37.5
interf_63362.png,6.5,8.0,20,-35.0
interf_63363.png,6.5,8.0,20,-32.5
interf_63364.png,6.5,8.0,20,-30.0
interf_63365.png,6.5,8.0,20,-27.5
interf_63366.png,6.5,8.0,20,-25.0
interf_63367.png,6.5,8.0,20,-22.5
interf_63368.png,6.5,8.0,20,-20.0
interf_63371.png,6.5,8.0,20,-12.5
interf_63372.png,6.5,8.0,20,-10.0
interf_63373.png,6.5,8.0,20,-7.5
interf_63374.png,6.5,8.0,20,-5.0
interf_63375.png,6.5,8.0,20,-2.5
interf_63376.png,6.5,8.0,20,0.0
interf_63377.png,6.5,8.0,20,2.5
interf_63378.png,6.5,8.0,20,5.0
interf_63381.png,6.5,8.0,20,12.5
interf_63382.png,6.5,8.0,20,15.0
interf_63383.png,6.5,8.0,20,17.5
interf_63384.png,6.5,8.0,20,20.0
interf_63385.png,6.5,8.0,20,22.5
interf_63386.png,6.5,8.0,20,25.0
interf_63387.png,6.5,8.0,20,27.5
interf_63388.png,6.5,8.0,20,30.0
interf_63391.png,6.5,8.0,20,37.5
interf_63392.png,6.5,8.0,20,40.0
interf_63393.png,6.5,8.0,20,42.5
interf_63394.png,6.5,8.0,20,45.0
interf_63395.png,6.5,8.0,20,47.5
interf_63396.png,6.5,8.0,20,50.0
interf_63397.png,6.5,8.0,30,-50.0
interf_63398.png,6.5,8.0,30,-47.5
interf_63401.png,6.5,8.0,30,-40.0
interf_63402.png,6.5,8.0,30,-37.5
interf_63403.png,6.5,8.0,30,-35.0
interf_63404.png,6.5,8.0,30,-32.5
interf_63405.png,6.5,8.0,30,-30.0
interf_63406.png,6.5,8.0,30,-27.5
interf_63407.png,6.5,8.0,30,-25.0
interf_63408.png,6.5,8.0,30,-22.5
interf_63411.png,6.5,8.0,30,-15.0
interf_63412.png,6.5,8.0,30,-12.5
interf_63413.png,6.5,8.0,30,-10.0
interf_63414.png,6.5,8.0,30,-7.5
interf_63415.png,6.5,8.0,30,-5.0
interf_63416.png,6.5,8.0,30,-2.5
interf_63417.png,6.5,8.0,30,0.0
interf_63418.png,6.5,8.0,30,2.5
interf_63421.png,6.5,8.0,30,10.0
interf_63422.png,6.5,8.0,30,12.5
interf_63423.png,6.5,8.0,30,15.0
interf_63424.png,6.5,8.0,30,17.5
interf_63425.png,6.5,8.0,30,20.0
interf_63426.png,6.5,8.0,30,22.5
interf_63427.png,6.5,8.0,30,25.0
interf_63428.png,6.5,8.0,30,27.5
interf_63431.png,6.5,8.0,30,35.0
interf_63432.png,6.5,8.0,30,37.5
interf_63433.png,6.5,8.0,30,40.0
interf_63434.png,6.5,8.0,30,42.5
interf_63435.png,6.5,8.0,30,45.0
interf_63436.png,6.5,8.0,30,47.5
interf_63437.png,6.5,8.0,30,50.0
interf_63438.png,6.5,8.0,40,-50.0
interf_63441.png,6.5,8.0,40,-42.5
interf_63442.png,6.5,8.0,40,-40.0
interf_63443.png,6.5,8.0,40,-37.5
interf_63444.png,6.5,8.0,40,-35.0
interf_63445.png,6.5,8.0,40,-32.5
interf_63446.png,6.5,8.0,40,-30.0
interf_63447.png,6.5,8.0,40,-27.5
interf_63448.png,6.5,8.0,40,-25.0
interf_63451.png,6.5,8.0,40,-17.5
interf_63452.png,6.5,8.0,40,-15.0
interf_63453.png,6.5,8.0,40,-12.5
interf_63454.png,6.5,8.0,40,-10.0
interf_63455.png,6.5,8.0,40,-7.5
interf_63456.png,6.5,8.0,40,-5.0
interf_63457.png,6.5,8.0,40,-2.5
interf_63458.png,6.5,8.0,40,0.0
interf_63461.png,6.5,8.0,40,7.5
interf_63462.png,6.5,8.0,40,10.0
interf_63463.png,6.5,8.0,40,12.5
interf_63464.png,6.5,8.0,40,15.0
interf_63465.png,6.5,8.0,40,17.5
interf_63466.png,6.5,8.0,40,20.0
interf_63467.png,6.5,8.0,40,22.5
interf_63468.png,6.5,8.0,40,25.0
interf_63471.png,6.5,8.0,40,32.5
interf_63472.png,6.5,8.0,40,35.0
interf_63473.png,6.5,8.0,40,37.5
interf_63474.png,6.5,8.0,40,40.0
interf_63475.png,6.5,8.0,40,42.5
interf_63476.png,6.5,8.0,40,45.0
